source,num_years,start_year,end_year,derived,derived_details,geography,geography_id_name,geography_id,geography_name,demographic_category,demographic_category_label,min_age,max_age,unit,estimate,se,moe,cv,reliable,upper_ci,lower_ci,acs_table,acs_code,acs_label,acs_concept,pums_variables,overall_segment,reporting_segment,row_identifier,data_as_of,data_loaded_at,tract_name
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016000,Census Tract 160,all,all demographics,0,120,population count,2717,296.0486322,487,0.108961587,TRUE,3204,2230,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 160,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016101,Census Tract 161,all,all demographics,0,120,population count,2754,365.9574468,602,0.132882152,TRUE,3356,2152,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 161,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016102,Census Tract 161.02,all,all demographics,0,120,population count,2416,351.3677812,578,0.145433684,TRUE,2994,1838,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 161.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016200,Census Tract 162,all,all demographics,0,120,population count,3430,319.7568389,526,0.093223568,TRUE,3956,2904,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 162,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016300,Census Tract 163,all,all demographics,0,120,population count,4528,341.6413374,562,0.075450825,TRUE,5090,3966,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 163,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016400,Census Tract 164,all,all demographics,0,120,population count,3999,422.4924012,695,0.105649513,TRUE,4694,3304,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 164,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016500,Census Tract 165,all,all demographics,0,120,population count,5654,368.3890578,606,0.065155475,TRUE,6260,5048,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 165,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016601,Census Tract 166,all,all demographics,0,120,population count,3217,347.7203647,572,0.108088394,TRUE,3789,2645,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 166.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016602,Census Tract 166.02,all,all demographics,0,120,population count,2527,328.8753799,541,0.13014459,TRUE,3068,1986,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 166.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016700,Census Tract 167,all,all demographics,0,120,population count,5427,404.2553191,665,0.074489648,TRUE,6092,4762,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 167,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016801,Census Tract 168.01,all,all demographics,0,120,population count,4087,263.2218845,433,0.06440467,TRUE,4520,3654,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 168.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016802,Census Tract 168.02,all,all demographics,0,120,population count,3774,368.3890578,606,0.097612363,TRUE,4380,3168,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 168.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016900,Census Tract 169,all,all demographics,0,120,population count,3134,290.5775076,478,0.092717775,TRUE,3612,2656,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 169,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017000,Census Tract 170,all,all demographics,0,120,population count,4323,344.0729483,566,0.079591244,TRUE,4889,3757,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 170,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017101,Census Tract 171.01,all,all demographics,0,120,population count,4117,351.3677812,578,0.085345587,TRUE,4695,3539,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 171.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017102,Census Tract 171.02,all,all demographics,0,120,population count,3893,229.787234,378,0.059025747,TRUE,4271,3515,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 171.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017602,Census Tract 176.02,all,all demographics,0,120,population count,3499,509.4224924,838,0.145590881,TRUE,4337,2661,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 176.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017603,Census Tract 176.03,all,all demographics,0,120,population count,4684,472.3404255,777,0.100841252,TRUE,5461,3907,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 176.03,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017604,Census Tract 176.04,all,all demographics,0,120,population count,2710,280.8510638,462,0.103635079,TRUE,3172,2248,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 176.04,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017700,Census Tract 177,all,all demographics,0,120,population count,1877,133.7386018,220,0.071251253,TRUE,2097,1657,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 177,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017801,Census Tract 178.01,all,all demographics,0,120,population count,3895,237.0820669,390,0.06086831,TRUE,4285,3505,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 178.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017803,Census Tract 178.03,all,all demographics,0,120,population count,2458,328.8753799,541,0.133797958,TRUE,2999,1917,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 178.03,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017804,Census Tract 178.04,all,all demographics,0,120,population count,4382,365.3495441,601,0.083375067,TRUE,4983,3781,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 178.04,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075017903,Census Tract 179.03,all,all demographics,0,120,population count,3184,404.8632219,666,0.127155535,TRUE,3850,2518,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 179.03,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075018000,Census Tract 180,all,all demographics,0,120,population count,3504,390.881459,643,0.111552928,TRUE,4147,2861,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 180,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075020101,Census Tract 201,all,all demographics,0,120,population count,3314,325.2279635,535,0.098137587,TRUE,3849,2779,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 201,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075020102,Census Tract 201.02,all,all demographics,0,120,population count,2860,528.8753799,870,0.184921462,TRUE,3730,1990,B01001,1,Estimate!!Total:,SEX BY AGE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001),from census table B01001,acs5 population count data from 2015 to 2020 at the tract level  by all (from census table B01001) includes all demographics in Census Tract 201.02,9/1/2022 12:17,9/1/2022 12:52,
